taxon_name,level_1,level_2,ecological_group
psychotria_spp,Rubiaceae,Rubiaceae,TRSH
pteracanthus,Acanthaceae,Acanthaceae,UPHE
pteridium,delete,delete,VACR
pteridium_aquilinum,delete,delete,VACR
pteridophyta,delete,delete,VACR
pteridophyta_monolete_psilate,delete,delete,VACR
pteridophyta_monolete_undiff,delete,delete,VACR
pteridophyta_monolete_undifferentiated,delete,delete,VACR
pteridophyta_trilete_undifferentiated,delete,delete,VACR
pteridophyta_undiff,delete,delete,VACR
pteridophytes,delete,delete,VACR
pteris,delete,delete,VACR
pteris_type,delete,delete,VACR
pterocary,Pterocarya,Pterocarya,TRSH
pterocarya,Pterocarya,Pterocarya,TRSH
pterocarya_fraxinifolia,Pterocarya,Pterocarya,TRSH
pteroceltis,Humulus/Cannabis,Humulus/Cannabis,TRSH
pterospermum_spp,Malvaceae,Malvaceae,TRSH
pterospernum,Malvaceae,Malvaceae,TRSH
pulmonaria_type,Boraginaceae,Boraginaceae,UPHE
pulsatilla,Ranunculaceae,Ranunculaceae,UPHE
pyo,Ericaceae,Ericaceae,UPHE
pyrola,Ericaceae,Ericaceae,UPHE
pyrola_minor,Ericaceae,Ericaceae,UPHE
pyrolaceae,Ericaceae,Ericaceae,UPHE
pyrrosia,delete,delete,VACR
que_ud,Quercus,Quercus,TRSH
quercus,Quercus,Quercus,TRSH
quercus_cerris_type,Quercus-deciduous type,Quercus-deciduous type,TRSH
quercus_cl_lepidobalanus,Quercus-deciduous type,Quercus-deciduous type,TRSH
quercus_cl_sclerophylldrys,Quercus-evergreen type,Quercus-evergreen type,TRSH
quercus_deciduous,Quercus-deciduous type,Quercus-deciduous type,TRSH
quercus_dentata,Quercus-deciduous type,Quercus-deciduous type,TRSH
quercus_e,Quercus-evergreen type,Quercus-evergreen type,TRSH
quercus_evengreen,Quercus-evergreen type,Quercus-evergreen type,TRSH
quercus_evergreen,Quercus-evergreen type,Quercus-evergreen type,TRSH
quercus_ilex_type,Quercus-evergreen type,Quercus-evergreen type,TRSH
quercus_minus_e,Quercus-evergreen type,Quercus-evergreen type,TRSH
quercus_robur_type,Quercus-deciduous type,Quercus-deciduous type,TRSH
quercus_sclerophyllous,Quercus-evergreen type,Quercus-evergreen type,TRSH
quercus_sect_cyclobalanopsis,Quercus-evergreen type,Quercus-evergreen type,TRSH
quercus_sp_1,Quercus,Quercus,TRSH
quercus_sp_2,Quercus,Quercus,TRSH
quercus_subg_quercus,Quercus,Quercus,TRSH
quercus_subgen_cyclobalanopsis,Quercus-evergreen type,Quercus-evergreen type,TRSH
quercus_subgen_lepidobalanus,Quercus-deciduous type,Quercus-deciduous type,TRSH
querus,Quercus,Quercus,TRSH
randia,Randia,Randia,TRSH
randia_spp,Randia,Randia,TRSH
rannuculaceae,Ranunculaceae,Ranunculaceae,UPHE
ranuculaceae,Ranunculaceae,Ranunculaceae,UPHE
ranunaceae,Ranunculaceae,Ranunculaceae,UPHE
ranunculaceae,Ranunculaceae,Ranunculaceae,UPHE
ranunculaceae_undiff,Ranunculaceae,Ranunculaceae,UPHE
ranunculaceae_undifferentiated,Ranunculaceae,Ranunculaceae,UPHE
ranunculus,Ranunculus-type,Ranunculus-type,UPHE
ranunculus_acris,Ranunculus-type,Ranunculus-type,UPHE
ranunculus_acris_type,Ranunculus-type,Ranunculus-type,UPHE
ranunculus_subgen_batrachium_type,delete,delete,AQVP
ranunculus_type,Ranunculus-type,Ranunculus-type,UPHE
rapanea,Myrsinaceae,Myrsinaceae,TRSH
rapanea_spp,Myrsinaceae,Myrsinaceae,TRSH
ratio_a_c_ratio_where_a_artemisi,delete,delete,LABO
ratio_ap_nap_ratio_where_ap_arbo,delete,delete,LABO
reaumuria,Tamaricaceae,Tamaricaceae,TRSH
reevesia,Reevesia,Reevesia,TRSH
reinwardtiodendron,Meliaceae,Meliaceae,TRSH
reinwardtiodendron_spp,Meliaceae,Meliaceae,TRSH
resting_eggs_indeterminata,delete,delete,delete
reynoutria,Polygonum-type,Polygonum-type,UPHE
rhamnaceae,Rhamnaceae,Rhamnaceae,TRSH
rhamnus,Rhamnus,Rhamnus,TRSH
rhamnus_cathartica,Rhamnus,Rhamnus,TRSH
rhamnus_type,Rhamnus,Rhamnus,TRSH
rheum,Rheum,Rheum,UPHE
rheum_officinale,Rheum,Rheum,UPHE
rhinanthus_type,Scrophulariaceae s. l.,Scrophulariaceae s. l.,UPHE
rhizophoraceae,Rhizophoraceae,Rhizophoraceae,MANG
rhodiola,Crassulaceae,Crassulaceae,UPHE
rhododendron,Rhododendron,Rhododendron,TRSH
rhododendron_nilagiricum,Rhododendron,Rhododendron,TRSH
rhopalodia_gibba,delete,delete,DIAT
rhumex,Rumex undiffrentiated,Rumex undiffrentiated,UPHE
rhus,Rhus,Rhus,TRSH
rhynchospora_alba_type,delete,delete,AQVP
rhynchotechum,Gesneriaceae,Gesneriaceae,UPHE
rhynchotechum_spp,Gesneriaceae,Gesneriaceae,UPHE
ribes,Ribes,Ribes,TRSH
ribes_alpinum_type,Ribes,Ribes,TRSH
ribes_cf,Ribes,Ribes,TRSH
ribes_type,Ribes,Ribes,TRSH
riccia,delete,delete,AQBR
rice,Cerealia,Cerealia,UPHE
ricinus_spp,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
riella,delete,delete,UPBR
rinorea_spp,Viola,Viola,UPHE
rosa,Rosa,Rosa,TRSH
rosa_type,Rosa,Rosa,UPHE
rosacea,Rosaceae undifferentiated,Rosaceae undifferentiated,UPHE
rosaceae,Rosaceae undifferentiated,Rosaceae undifferentiated,UPHE
rosaceae_arboreal_undifferentiated,Rosaceae undifferentiated,Rosaceae undifferentiated,TRSH
rosaceae_non_arboreal_undifferentiated,Rosaceae undifferentiated,Rosaceae undifferentiated,UPHE
rosaceae_non_minus_opercul,Rosaceae undifferentiated,Rosaceae undifferentiated,UPHE
rosaceae_opercul,Rosaceae undifferentiated,Rosaceae undifferentiated,UPHE
rosaceae_subf_amygdaloideae,Prunus-type,Prunus-type,TRSH
rosaceae_undiff,Rosaceae undifferentiated,Rosaceae undifferentiated,UPHE
rosaceae_undifferentiated,Rosaceae undifferentiated,Rosaceae undifferentiated,UPHE
rotala,Lythraceae,Lythraceae,UPHE
rotatoria_resting_eggs,delete,delete,delete
rubia,Rubiaceae,Rubiaceae,UPHE
rubia_spp,Rubiaceae,Rubiaceae,UPHE
rubiaceae,Rubiaceae,Rubiaceae,TRSH
rubiaceae_undiff,Rubiaceae,Rubiaceae,UPHE
rubus,Rubus,Rubus,TRSH
rubus_type,Rubus,Rubus,TRSH
rumex,Rumex undiffrentiated,Rumex undiffrentiated,UPHE
rumex_acetosa,Rumex acetosa-type,Rumex acetosa-type,UPHE
rumex_acetosa_group,Rumex acetosa-type,Rumex acetosa-type,UPHE
rumex_acetosa_type,Rumex acetosa-type,Rumex acetosa-type,UPHE
rumex_acetosella,Rumex acetosa-type,Rumex acetosa-type,UPHE
rumex_aquaticus_group,Rumex napalensis-type,Rumex napalensis-type,UPHE
rumex_obtusifolius_type,Rumex napalensis-type,Rumex napalensis-type,UPHE
rumex_oxyria,Rumex acetosa-type,Rumex acetosa-type,UPHE
rumex_rheum,Rumex undiffrentiated,Rumex undiffrentiated,UPHE
rutaceae,Rutaceae,Rutaceae,TRSH
rutaceae_undiff,Rutaceae,Rutaceae,TRSH
rutaceae_undifferentiated,Rutaceae,Rutaceae,TRSH
s_shrubs_herbs_gram,delete,delete,UPHE
s_trees_shrubs,delete,delete,TRSH
sabina,Juniperus-type,Juniperus-type,TRSH
sagina,Caryophyllaceae,Caryophyllaceae,UPHE
sagittaria,delete,delete,AQVP
salicaceae_undiff,Salix,Salix,TRSH
salix,Salix,Salix,TRSH
salix_o,Salix,Salix,TRSH
salix_oren,Salix,Salix,TRSH
salvia,Lamiaceae,Lamiaceae,UPHE
sambucus,Sambucus,Sambucus,TRSH
sambucus_ebulus,Sambucus,Sambucus,TRSH
sambucus_nigra_type,Sambucus,Sambucus,TRSH
sambucus_type,Sambucus,Sambucus,TRSH
samp_thick,delete,delete,LABO
samp_vol,delete,delete,LABO
samp_vol_cm,delete,delete,LABO
sample_id,sample_id,sample_id,LABO
sanguisorba,Sanguisorba,Sanguisorba,UPHE
sanguisorba_minor,Sanguisorba,Sanguisorba,UPHE
sanguisorba_minor_type,Sanguisorba,Sanguisorba,UPHE
sanguisorba_officinalis,Sanguisorba,Sanguisorba,UPHE
sanguisorba_officinalis_type,Sanguisorba,Sanguisorba,UPHE
sangunisoba,Sanguisorba,Sanguisorba,UPHE
sapindaceae,Sapindaceae,Sapindaceae,TRSH
sapindaceae_subf_hippocastanoideae_undiff,Sapindaceae,Sapindaceae,TRSH
sapindaceae_undiff,Sapindaceae,Sapindaceae,TRSH
sapindus,Sapindaceae,Sapindaceae,TRSH
sapium,Euphorbiaceae (tropical),Euphorbiaceae (tropical),TRSH
saponaria,Caryophyllaceae,Caryophyllaceae,UPHE
sapotaceae,Sapotaceae,Sapotaceae,TRSH
sapotaceae_meliaceae,Sapotaceae/Meliaceae,Sapotaceae/Meliaceae,TRSH
sapotaceae_spp,Sapotaceae,Sapotaceae,TRSH
sapotaceae_undiff,Sapotaceae,Sapotaceae,TRSH
sarcococca_spp,Buxaceae,Buxaceae,TRSH
sauropus_spp,Euphorbiaceae undifferentiated,Euphorbiaceae undifferentiated,TRSH
saussurea,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
saussurea_type,Asteraceae Carduoideae,Asteraceae Carduoideae,UPHE
saxae_herb,Saxifragaceae,Saxifragaceae,UPHE
saxifraga,Saxifragaceae,Saxifragaceae,UPHE
saxifraga_aizoides_gr,Saxifraga aizoides-type,Saxifraga aizoides-type,UPHE
saxifraga_aizoides_type,Saxifraga aizoides-type,Saxifraga aizoides-type,UPHE
saxifraga_caesia_typ,Saxifraga stellaris-type,Saxifraga stellaris-type,UPHE
saxifraga_cernua_type,Saxifraga granulata-type,Saxifraga granulata-type,UPHE
saxifraga_cuneifolia_type,Saxifraga granulata-type,Saxifraga granulata-type,UPHE
saxifraga_granulata_hirculus_type,Saxifraga granulata-type,Saxifraga granulata-type,UPHE
saxifraga_granulata_type,Saxifraga granulata-type,Saxifraga granulata-type,UPHE
saxifraga_hirculus_type,Saxifraga granulata-type,Saxifraga granulata-type,UPHE
saxifraga_hirsuta_cuneifolia_type,Saxifraga granulata-type,Saxifraga granulata-type,UPHE
saxifraga_oppositifolia,Saxifraga aizoides-type,Saxifraga aizoides-type,UPHE
saxifraga_oppositifolia_type,Saxifraga aizoides-type,Saxifraga aizoides-type,UPHE
saxifraga_stellaris_type,Saxifraga stellaris-type,Saxifraga stellaris-type,UPHE
saxifraga_striat,Saxifragaceae,Saxifragaceae,UPHE
saxifragaceae,Saxifragaceae,Saxifragaceae,UPHE
saxifragaceae_undifferentiated,Saxifragaceae,Saxifragaceae,UPHE
scabiosa,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae subf. Dipsacoideae,UPHE
scabiosa_columbaria_type,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae subf. Dipsacoideae,UPHE
schefflera,Araliaceae,Araliaceae,TRSH
schefflera_spp,Araliaceae,Araliaceae,TRSH
scheuzeria,delete,delete,AQVP
schima,Theaceae,Theaceae,TRSH
schima_type,Theaceae,Theaceae,TRSH
schisandra,Schisandra,Schisandra,TRSH
schleichera_oleasa,Schisandra,Schisandra,TRSH
schleichera_oleosa,Schisandra,Schisandra,TRSH
schoenoplectus_type,delete,delete,AQVP
schoenus_type,delete,delete,AQVP
sciadopitys,Sciadopitys,Sciadopitys,TRSH
scilla_type,Liliaceae s. l.,Liliaceae s. l.,UPHE
scirpus_type,delete,delete,AQVP
scolopia,Salix,Salix,TRSH
scolopia_spp,Salix,Salix,TRSH
scorphulariaceae,Scrophulariaceae s. l.,Scrophulariaceae s. l.,UPHE
scorzonera,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
scorzonera_hispanica_type,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
scorzonera_humilis_type,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
scrophularia,Scrophulariaceae s. l.,Scrophulariaceae s. l.,UPHE
scrophularia_type,Scrophulariaceae s. l.,Scrophulariaceae s. l.,UPHE
scrophulariaceae,Scrophulariaceae s. l.,Scrophulariaceae s. l.,UPHE
scrophulariaceae_undifferentiated,Scrophulariaceae s. l.,Scrophulariaceae s. l.,UPHE
scutellaria,Lamiaceae,Lamiaceae,UPHE
scutellaria_type,Lamiaceae,Lamiaceae,UPHE
secale,Secale cereale,Secale cereale,UPHE
secale_cereale,Secale cereale,Secale cereale,UPHE
sedum,Crassulaceae,Crassulaceae,UPHE
sedum_type,Crassulaceae,Crassulaceae,UPHE
selaginella,delete,delete,VACR
selaginella_helvetica_type,delete,delete,VACR
selaginella_sinensis,delete,delete,VACR
selaginellaceae,delete,delete,VACR
semecarpus,Anacardiaceae,Anacardiaceae,TRSH
semecarpus_spp,Anacardiaceae,Anacardiaceae,TRSH
senecio,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
senecio_type,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
seseli_type,Seseli-type,Seseli-type,UPHE
shorea,Dipterocarpaceae,Dipterocarpaceae,TRSH
shrub_and_herb,delete,delete,UPHE/TRSH
shrubs,delete,delete,TRSH
sibbaldia,Potentilla-type,Potentilla-type,UPHE
sibbaldia_type,Potentilla-type,Potentilla-type,UPHE
silaum_silaus_type,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
silene_dioica_type,Caryophyllaceae,Caryophyllaceae,UPHE
silene_type,Caryophyllaceae,Caryophyllaceae,UPHE
silene_vulgaris_type,Caryophyllaceae,Caryophyllaceae,UPHE
simaroubaceae,Simaroubaceae,Simaroubaceae,TRSH
sinapis_type,Brassicaceae,Brassicaceae,UPHE
sinopteridaceae,delete,delete,VACR
sinopteris,delete,delete,VACR
sison_amomum_type,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
skimmia,Skimmia,Skimmia,TRSH
solanaceae,Solanaceae,Solanaceae,UPHE
solanaceae_undiff,Solanaceae,Solanaceae,UPHE
solanum,Solanaceae,Solanaceae,UPHE
solanum_dulcamara,Solanaceae,Solanaceae,UPHE
solanum_dulcamara_type,Solanaceae,Solanaceae,UPHE
solanum_nigrum_type,Solanaceae,Solanaceae,UPHE
solanum_solanacenae,Solanaceae,Solanaceae,UPHE
solanum_type,Solanaceae,Solanaceae,UPHE
sorbus,Sorbus-type,Sorbus-type,TRSH
sorbus_cotoneaster_type,Sorbus-type,Sorbus-type,TRSH
sorbus_minus_group,Sorbus-type,Sorbus-type,TRSH
sorbus_type,Sorbus-type,Sorbus-type,TRSH
spargamium,delete,delete,AQVP
sparganiaceae,delete,delete,AQVP
sparganium,delete,delete,AQVP
sparganium_emersum_type,delete,delete,AQVP
sparganium_erectum_type,delete,delete,AQVP
sparganium_trapa,delete,delete,AQVP
sparganium_type,delete,delete,AQVP
sparganium_typha,delete,delete,AQVP
spergula_spergularia,Spergularia-type,Spergularia-type,UPHE
spergula_type,Spergularia-type,Spergularia-type,UPHE
spergularia_type,Spergularia-type,Spergularia-type,UPHE
sphagnum,delete,delete,AQBR
spike,delete,delete,LABO
spiraea,Spiraea-type,Spiraea-type,TRSH
spiraea_type,Spiraea-type,Spiraea-type,TRSH
spirea,Spiraea-type,Spiraea-type,TRSH
spirea_aruncus_minus_typ,Spiraea-type,Spiraea-type,TRSH
spirogyra,delete,delete,ALGA
spirogyra_type,delete,delete,ALGA
spore,delete,delete,UNID
spore1,delete,delete,UNID
spore2,delete,delete,UNID
spores,delete,delete,UNID
spores_indeterminata,delete,delete,UNID
spores_mono,delete,delete,UNID
spores_monolete,delete,delete,UNID
spores_tri,delete,delete,UNID
spores_trilete,delete,delete,UNID
spores_triporate,delete,delete,UNID
sporormiella,delete,delete,FUNG
stachys,Lamiaceae,Lamiaceae,UPHE
stachys_sylvatica_type,Lamiaceae,Lamiaceae,UPHE
stachys_type,Lamiaceae,Lamiaceae,UPHE
staphyleaceae,Staphyleaceae,Staphyleaceae,TRSH
stauroneis_anceps,delete,delete,DIAT
stauroneis_kriegeri,delete,delete,DIAT
stellaria,Caryophyllaceae,Caryophyllaceae,UPHE
stellera,Stellera,Stellera,TRSH
stephania_spp,Menispermaceae,Menispermaceae,UPHE
sterculia,Sterculiaceae,Sterculiaceae,TRSH
stomata,delete,delete,UNID
strobilanthes,Acanthaceae,Acanthaceae,UPHE
strobilanthes_spp,Acanthaceae,Acanthaceae,UPHE
strobilanthus,Acanthaceae,Acanthaceae,UPHE
strombosia,Oleaceae,Oleaceae,TRSH
strombosia_spp,Oleaceae,Oleaceae,TRSH
styracaceae,Styracaceae,Styracaceae,TRSH
styrax,Styracaceae,Styracaceae,TRSH
succisa,Caprifoliaceae subf. Dipsacoideae,Caprifoliaceae subf. Dipsacoideae,UPHE
sum,delete,delete,LABO
sum_algae,delete,delete,LABO
sum_aquatics,delete,delete,LABO
sum_basic_pollen,delete,delete,LABO
sum_broadleaved_shrubs,delete,delete,LABO
sum_broadleaved_trees,delete,delete,LABO
sum_bryophyta,delete,delete,LABO
sum_evergreen_forest_group_b,delete,delete,TRSH
sum_exotic_trees,delete,delete,LABO
sum_fern,delete,delete,LABO
sum_hepatics_group_h,delete,delete,UPBR
sum_hepatics_group_l,delete,delete,UPBR
sum_herbs_and_grasses_group_d,delete,delete,UPHE
sum_indetermined_pollen,delete,delete,LABO
sum_non_minus_pollen_palynomorphs,delete,delete,LABO
sum_of_total_pollen_grain,delete,delete,UNID
sum_pteridophyta,delete,delete,LABO
sum_sub_tropical_taxa_group_c,delete,delete,TRSH
sum_temperate_trees_group_a,delete,delete,TRSH
surirella_delicatissima,delete,delete,DIAT
swertia,Gentianaceae,Gentianaceae,UPHE
swertia_spp,Gentianaceae,Gentianaceae,UPHE
swertia_type,Gentianaceae,Gentianaceae,UPHE
symphytum,Boraginaceae,Boraginaceae,UPHE
symplocaceae,Symplocos,Symplocos,TRSH
symplocos,Symplocos,Symplocos,TRSH
symplocos_spp,Symplocos,Symplocos,TRSH
symplocos_t,Symplocos,Symplocos,TRSH
syncolpate_microechinate,delete,delete,DIAT
syringa,Oleaceae,Oleaceae,TRSH
syzygium,Myrtaceae,Myrtaceae,TRSH
syzygium_spp,Myrtaceae,Myrtaceae,TRSH
tabernaementana_spp,Apocynaceae,Apocynaceae,TRSH
tamaricaceae,Tamaricaceae,Tamaricaceae,TRSH
tamarindus,Fabaceae (tree),Fabaceae (tree),TRSH
tamarix,Tamaricaceae,Tamaricaceae,TRSH
taraxacum,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
taraxacum_type,Asteraceae Cichorioideae,Asteraceae Cichorioideae,UPHE
taxodiaceae,Taxodiaceae,Taxodiaceae,TRSH
taxodiaceae_cupressaceae,Taxodiaceae,Taxodiaceae,TRSH
taxodium,Juniperus-type,Juniperus-type,TRSH
taxus,Taxaceae,Taxaceae,TRSH
taxus_baccata,Taxaceae,Taxaceae,TRSH
terminalia_type,Combretaceae,Combretaceae,TRSH
tetracentron,Tetracentron,Tetracentron,TRSH
tetraedron,delete,delete,ALGA
teucrium,Lamiaceae,Lamiaceae,UPHE
thalictrum,Thalictrum,Thalictrum,UPHE
thalictrum_flavum_type,Thalictrum,Thalictrum,UPHE
thalitrum,Thalictrum,Thalictrum,UPHE
theaceae,Theaceae,Theaceae,TRSH
thecamoeba,delete,delete,TEAM
thelypteridaceae,delete,delete,VACR
thelypteris_palustris,delete,delete,VACR
thesium,Thesium,Thesium,UPHE
thottea_spp,Thottea.spp,Thottea.spp,UPHE
thraulococcus,Sapindaceae,Sapindaceae,TRSH
thraulococcus_spp,Sapindaceae,Sapindaceae,TRSH
thymelaea_type,Thymelaea-type,Thymelaea-type,TRSH
thymelaeaceae,Thymelaeaceae,Thymelaeaceae,TRSH
thysanospermum,Rubiaceae,Rubiaceae,TRSH
tilia,Tilia,Tilia,TRSH
tilia_cordata_type,Tilia,Tilia,TRSH
tilia_korrodiert_ab_235_gezahlt,Tilia,Tilia,TRSH
tilletia_sphagni,delete,delete,FUNG
tinospora,Menispermaceae,Menispermaceae,UPHE
toddalia_spp,Toddalia.spp,Toddalia.spp,TRSH
toddalia_undiff,Toddalia.spp,Toddalia.spp,TRSH
tofieldia,Tofieldia,Tofieldia,UPHE
tongoloa,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
toona,Meliaceae,Meliaceae,TRSH
toona_spp,Meliaceae,Meliaceae,TRSH
total,delete,delete,LABO
total_counts,delete,delete,LABO
tournefortia,Boraginaceae,Boraginaceae,TRSH
trachelospermum,Apocynaceae,Apocynaceae,UPHE
trapa,delete,delete,AQVP
trapaceae,delete,delete,AQVP
tree,delete,delete,TRSH
trees,delete,delete,TRSH
trema,Trema,Trema,TRSH
trema_spp,Trema,Trema,TRSH
tribulus,Tribulus terrestris,Tribulus terrestris,UPHE
tricalysia,Tricalysia,Tricalysia,TRSH
tricalysia_spp,Tricalysia,Tricalysia,TRSH
trichilia,Meliaceae,Meliaceae,TRSH
trichilia_spp,Meliaceae,Meliaceae,TRSH
tricolporate_microreticulate,delete,delete,UNID
trifolium,Fabaceae,Fabaceae,UPHE
trifolium_pratense_type,Fabaceae,Fabaceae,UPHE
trifolium_repens_type,Fabaceae,Fabaceae,UPHE
trifolium_type,Fabaceae,Fabaceae,UPHE
triglochin,delete,delete,AQVP
trilete,delete,delete,VACR
trilete_spores,delete,delete,UNID
triletes,delete,delete,VACR
trilites,delete,delete,VACR
tristellateia,Tristellateia,Tristellateia,TRSH
triticum_type,Cerealia,Cerealia,UPHE
triumfelta_spp,Malvaceae,Malvaceae,TRSH
trochodendron,Trochodendron,Trochodendron,TRSH
trollius,Ranunculaceae,Ranunculaceae,UPHE
trollius_europaeus,Ranunculaceae,Ranunculaceae,UPHE
tsuga,Tsuga,Tsuga,TRSH
tsuga_dumosa,Tsuga,Tsuga,TRSH
tubuliflorae,Asteraceae Asteroideae,Asteraceae Asteroideae,UPHE
turpinia_spp,Staphyleaceae,Staphyleaceae,TRSH
type_207_g_glomus_cf_fasciculatum,delete,delete,FUNG
typha,delete,delete,AQVP
typha_angustifolia,delete,delete,AQVP
typha_angustifolia_sparganium,delete,delete,AQVP
typha_angustifolia_type,delete,delete,AQVP
typha_latifolia,delete,delete,AQVP
typha_latifolia_type,delete,delete,AQVP
typha_sparganium,delete,delete,AQVP
typha_type,delete,delete,AQVP
typhaceae,delete,delete,AQVP
ulmaceae,Ulmaceae,Ulmaceae,TRSH
ulmus,Ulmus/Zelkova,Ulmus/Zelkova,TRSH
ulmus_glabra,Ulmus/Zelkova,Ulmus/Zelkova,TRSH
ulmus_laevis,Ulmus/Zelkova,Ulmus/Zelkova,TRSH
ulmus_minor,Ulmus/Zelkova,Ulmus/Zelkova,TRSH
ulmus_plus_celtis,Ulmus/Zelkova,Ulmus/Zelkova,TRSH
ulmus_undiff,Ulmus/Zelkova,Ulmus/Zelkova,TRSH
ulmus_zelkova,Ulmus/Zelkova,Ulmus/Zelkova,TRSH
ulnus,Ulmus/Zelkova,Ulmus/Zelkova,TRSH
umbeliferae,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
umbellifera,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
umbelliferae,Apiaceae undifferentiated,Apiaceae undifferentiated,UPHE
un_known,delete,delete,UNID
unidentified,delete,delete,UNID
unknow,delete,delete,UNID
unknown,delete,delete,UNID
unknown_indeterminable,delete,delete,UNID
unknown_minus_pollen,delete,delete,UNID
unknown_monolete,delete,delete,UNID
unknown_pollen,delete,delete,UNID
unknown_pollen_nisp,delete,delete,UNID
unknown_spore_nisp,delete,delete,UNID
unknown_tricolporate_scabrate_small,delete,delete,UNID
unknown_trilete,delete,delete,UNID
unknown_undiff,delete,delete,UNID
urtica,Urtica,Urtica,UPHE
urtica_dioica_type,Urtica,Urtica,UPHE
urtica_morus,Urtica,Urtica,UPHE
urtica_pilulifera_type,Urtica,Urtica,UPHE
urticaceae,Urtica,Urtica,UPHE
urticaceae_spp,Urtica,Urtica,UPHE
urticularia_spp,delete,delete,AQVP
ustulina_deusta,delete,delete,FUNG
utica,Urtica,Urtica,UPHE
uticaceae,Urtica,Urtica,UPHE
utricularia,delete,delete,AQVP
utricularia_graminifolia,delete,delete,AQVP
vaccinium,Ericaceae,Ericaceae,TRSH
vaccinium_group,Ericaceae,Ericaceae,TRSH
vaccinium_type,Ericaceae,Ericaceae,TRSH
valeriana,Caprifoliaceae subf. Valerianoideae,Caprifoliaceae subf. Valerianoideae,UPHE
valeriana_clarkei_himalayana_type,Caprifoliaceae subf. Valerianoideae,Caprifoliaceae subf. Valerianoideae,UPHE
valeriana_elongata,Caprifoliaceae subf. Valerianoideae,Caprifoliaceae subf. Valerianoideae,UPHE
valeriana_officinalis_type,Caprifoliaceae subf. Valerianoideae,Caprifoliaceae subf. Valerianoideae,UPHE
valeriana_spp,Caprifoliaceae subf. Valerianoideae,Caprifoliaceae subf. Valerianoideae,UPHE
valerianaceae,Caprifoliaceae subf. Valerianoideae,Caprifoliaceae subf. Valerianoideae,UPHE
valerianoideae,Caprifoliaceae subf. Valerianoideae,Caprifoliaceae subf. Valerianoideae,UPHE
varia,delete,delete,UNID
ventilago,Rhamnaceae,Rhamnaceae,UPHE
vepris_spp,Rutaceae,Rutaceae,TRSH
veratrum,Liliaceae s. l.,Liliaceae s. l.,UPHE
veratrum_type,Liliaceae s. l.,Liliaceae s. l.,UPHE
verbascum,Scrophulariaceae s. l.,Scrophulariaceae s. l.,UPHE
verbenaceae,Verbenaceae,Verbenaceae,UPHE
